"Income","Kidhome","Teenhome","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","Age","Customer_Days","marital_Divorced","marital_Married","marital_Single","marital_Together","marital_Widow","education_2n Cycle","education_Basic","education_Graduation","education_Master","education_PhD","MntTotal","MntRegularProds","AcceptedCmpOverall","MntTotal_antes","MntRegularProds_antes"
259650,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,40,2819,0,1,0,0,0,0,1,0,0,0,74,63,0,63,52
146610,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,64,2703,0,0,0,1,0,0,0,0,1,0,26,24,0,24,22
186900,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,61,2707,0,1,0,0,0,0,0,1,0,0,60,41,0,41,22
450680,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,46,2568,0,0,0,1,0,0,0,0,0,1,20,17,0,17,14
210630,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,33,2436,0,0,1,0,0,0,1,0,0,0,59,44,0,44,29
291870,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,52,2575,0,1,0,0,0,0,0,0,0,1,34,32,0,32,30
546900,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,49,2393,0,1,0,0,0,1,0,0,0,0,198,180,0,180,162
593040,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,56,2494,0,1,0,0,0,0,0,0,0,1,1048,1038,0,1038,1028
592470,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,58,2392,0,0,1,0,0,0,0,0,1,0,574,491,0,491,408
667310,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,50,2814,0,0,0,0,1,0,0,1,0,0,1029,888,0,888,747
773530,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,40,2354,0,1,0,0,0,0,0,1,0,0,670,611,0,611,552
267510,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,46,2197,0,1,0,0,0,0,0,1,0,0,11,10,0,10,9
813000,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,57,2766,0,1,0,0,0,0,0,0,0,1,1241,1205,1,1205,1169
703370,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,41,2337,0,0,1,0,0,0,0,1,0,0,576,485,0,485,394
361450,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,35,2537,0,1,0,0,0,1,0,0,0,0,172,154,1,154,136
652950,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,40,2347,0,0,1,0,0,0,0,0,0,1,664,658,0,658,652
681180,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,57,2413,1,0,0,0,0,0,0,1,0,0,928,774,0,774,620
687430,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,53,2827,1,0,0,0,0,0,0,1,0,0,2074,1959,0,1959,1844
410390,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,38,2498,0,0,0,1,0,1,0,0,0,0,467,422,0,422,377
389460,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,65,2407,0,0,0,1,0,0,0,1,0,0,257,216,0,216,175
657770,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,53,2351,0,0,0,1,0,0,0,1,0,0,1146,1092,0,1092,1038
664760,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,44,2638,1,0,0,0,0,0,0,0,0,1,689,611,0,611,533
868570,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,48,2814,0,0,1,0,0,0,0,0,0,1,2114,2074,0,2074,2034
778450,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,31,2203,0,0,0,1,0,0,0,0,0,1,1346,1320,2,1320,1294
694760,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,51,2431,0,0,0,1,0,0,0,0,0,1,1044,977,0,977,910
506110,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,60,2792,1,0,0,0,0,0,0,0,0,1,493,489,1,489,485
612090,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,50,2467,0,0,1,0,0,0,0,1,0,0,957,858,0,858,759
423150,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,62,2511,0,0,0,1,0,0,0,0,1,0,270,190,0,190,110
130840,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,68,2398,0,0,0,1,0,0,1,0,0,0,29,19,0,19,9
475700,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,71,2555,0,0,0,0,1,0,0,0,1,0,121,90,0,90,59
619230,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,59,2497,0,1,0,0,0,0,0,0,1,0,126,120,0,120,114
348240,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,25,2254,0,0,1,0,0,0,0,1,0,0,23,19,0,19,15
265180,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,71,2606,0,0,1,0,0,0,0,0,0,1,57,55,0,55,53
459380,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,59,2397,0,0,1,0,0,0,0,1,0,0,636,607,0,607,578
784680,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,60,2240,0,0,0,1,0,0,0,1,0,0,1004,970,1,970,936
789010,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,47,2444,1,0,0,0,0,0,0,1,0,0,734,700,0,700,666
714270,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,42,2268,0,1,0,0,0,0,0,1,0,0,614,591,0,591,568
710220,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,42,2297,1,0,0,0,0,0,0,1,0,0,1453,1211,1,1211,969
902470,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,32,2220,0,0,1,0,0,0,0,0,1,0,1621,1605,3,1605,1589
413350,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,52,2344,1,0,0,0,0,0,0,0,1,0,187,182,0,182,177
356820,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,50,2161,1,0,0,0,0,0,0,0,0,1,57,39,0,39,21
431850,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,69,2604,1,0,0,0,0,0,0,1,0,0,637,607,0,607,577
663750,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,72,2379,0,0,0,1,0,0,0,0,0,1,948,757,1,757,566
252520,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,34,2511,0,1,0,0,0,0,0,1,0,0,18,12,0,12,6
552500,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,55,2775,0,0,1,0,0,0,0,0,1,0,903,837,0,837,771
332490,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,45,2653,0,0,1,0,0,0,0,1,0,0,112,70,0,70,28
583980,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,67,2570,0,0,0,1,0,0,0,1,0,0,596,547,0,547,498
502720,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,38,2485,0,0,0,1,0,0,0,1,0,0,233,229,0,229,225
766180,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,45,2728,0,1,0,0,0,0,0,0,0,1,1511,1364,0,1364,1217
873050,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,60,2803,1,0,0,0,0,1,0,0,0,0,1152,1072,1,1072,992
258510,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,42,2662,0,0,0,1,0,0,0,1,0,0,48,43,0,43,38
587100,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,50,2614,1,0,0,0,0,0,0,1,0,0,1185,1011,0,1011,837
451600,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,62,2251,0,0,1,0,0,0,0,1,0,0,21,18,0,18,15
748060,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,55,2716,0,1,0,0,0,0,0,0,1,0,965,956,0,956,947
591110,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,66,2582,0,1,0,0,0,0,0,1,0,0,869,714,0,714,559
189880,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,36,2196,0,1,0,0,0,0,0,0,0,1,16,15,0,15,14
721900,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,55,2660,0,1,0,0,0,0,0,1,0,0,1947,1698,0,1698,1449
75000,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,44,2856,0,1,0,0,0,0,0,1,0,0,71,39,1,39,7
803950,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,65,2377,0,1,0,0,0,0,0,1,0,0,1380,1332,1,1332,1284
750120,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,44,2314,1,0,0,0,0,0,0,0,1,0,1027,876,0,876,725
569620,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,55,2420,0,1,0,0,0,0,0,0,1,0,411,385,0,385,359
898910,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,29,2599,0,0,0,1,0,0,0,1,0,0,836,653,1,653,470
359460,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,71,2434,1,0,0,0,0,0,0,0,0,1,11,11,0,11,11
535930,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,67,2850,0,0,0,1,0,0,0,0,0,1,480,437,0,437,394
450720,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,72,2415,1,0,0,0,0,0,0,0,0,1,284,254,0,254,224
896940,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,47,2422,1,0,0,0,0,0,0,1,0,0,1472,1430,3,1430,1388
720250,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,71,2220,0,1,0,0,0,0,0,1,0,0,1677,1677,3,1677,1677
674320,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,47,2616,0,1,0,0,0,0,0,1,0,0,1335,1165,0,1165,995
705450,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,68,2185,0,0,0,1,0,0,0,0,1,0,334,313,0,313,292
174870,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,31,2627,0,1,0,0,0,0,1,0,0,0,18,12,0,12,6
628820,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,51,2848,0,0,0,1,0,0,0,1,0,0,1338,1241,0,1241,1144
641080,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,67,2622,0,0,1,0,0,0,0,0,0,1,1099,1078,0,1078,1057
349410,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,64,2639,0,0,0,1,0,0,0,0,1,0,97,73,0,73,49
487670,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,70,2338,0,0,1,0,0,0,0,0,0,1,63,53,0,53,43
387020,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,42,2491,0,0,0,1,0,1,0,0,0,0,109,69,0,69,29
822240,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,56,2314,0,1,0,0,0,0,0,1,0,0,902,862,1,862,822
838440,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,68,2572,0,0,0,1,0,0,0,1,0,0,1574,1383,1,1383,1192
170030,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,45,2361,0,1,0,0,0,1,0,0,0,0,38,31,0,31,24
517222.293252156,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,25,2271,0,0,1,0,0,0,0,1,0,0,960,916,0,916,872
336970,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,50,2446,0,0,1,0,0,0,0,1,0,0,28,17,1,17,6
635640,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,66,2310,0,1,0,0,0,1,0,0,0,0,1215,1150,1,1150,1085
834430,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,48,2339,0,0,0,1,0,0,0,0,0,1,1497,1413,0,1413,1329
515180,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,62,2428,0,0,0,1,0,0,0,0,0,1,449,445,0,445,441
809520,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,51,2645,0,1,0,0,0,0,0,1,0,0,1757,1713,3,1713,1669
755070,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,41,2217,0,0,0,1,0,0,0,1,0,0,1440,1360,0,1360,1280
638550,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,42,2664,0,0,0,1,0,1,0,0,0,0,1006,917,0,917,828
622200,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,48,2846,0,0,0,1,0,0,0,0,0,1,1226,1214,0,1214,1202
585120,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,56,2442,0,1,0,0,0,0,0,1,0,0,1171,1019,0,1019,867
517222.293252156,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,41,2630,0,1,0,0,0,0,0,0,1,0,92,69,0,69,46
388290,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,61,2243,0,1,0,0,0,0,0,0,0,1,99,83,0,83,67
355230,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,39,2428,0,1,0,0,0,1,0,0,0,0,66,55,0,55,44
791460,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,53,2225,0,0,1,0,0,0,0,1,0,0,564,548,0,548,532
782850,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,32,2403,0,1,0,0,0,0,0,0,1,0,1427,1387,0,1387,1347
316260,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,42,2574,0,0,1,0,0,0,0,0,0,1,86,52,1,52,18
751270,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,68,2197,0,0,1,0,0,0,0,1,0,0,833,606,0,606,379
487260,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,65,2587,0,1,0,0,0,0,0,1,0,0,242,183,0,183,124
749850,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,43,2815,0,1,0,0,0,0,0,1,0,0,1869,1783,0,1783,1697
674300,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,33,2821,0,0,0,1,0,0,0,1,0,0,1364,1243,0,1243,1122
468910,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,55,2460,0,1,0,0,0,1,0,0,0,0,183,122,0,122,61
620580,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,64,2558,0,1,0,0,0,0,0,0,1,0,450,392,0,392,334
720630,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,41,2520,0,1,0,0,0,0,0,1,0,0,758,668,0,668,578
789390,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,69,2358,0,1,0,0,0,0,0,0,0,1,1507,1302,0,1302,1097
427200,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,55,2590,0,0,1,0,0,0,0,1,0,0,654,542,0,542,430
336220,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,48,2601,0,1,0,0,0,0,0,1,0,0,81,69,0,69,57
68350,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,63,2727,0,0,0,1,0,0,0,0,0,1,137,125,0,125,113
414520,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,67,2639,0,0,0,1,0,0,0,1,0,0,16,16,0,16,16
407600,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,55,2462,0,0,1,0,0,0,0,0,0,1,93,87,0,87,81
742500,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,62,2313,0,0,0,1,0,0,0,0,0,1,1158,1158,0,1158,1158
511240,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,65,2352,0,0,1,0,0,0,0,0,1,0,43,39,0,39,35
722580,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,49,2449,0,0,1,0,0,0,0,1,0,0,1525,1391,0,1391,1257
714660,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,46,2244,0,0,1,0,0,0,0,0,0,1,1230,1230,0,1230,1230
362830,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,44,2235,0,0,0,1,0,0,0,1,0,0,29,24,0,24,19
517222.293252156,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,50,2208,0,0,1,0,0,0,0,1,0,0,25,16,0,16,7
304670,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,48,2261,0,1,0,0,0,0,0,1,0,0,24,19,0,19,14
315900,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,48,2535,0,0,0,1,0,0,0,1,0,0,38,35,0,35,32
204250,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,34,2767,0,1,0,0,0,0,1,0,0,0,57,40,0,40,23
171440,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,60,2293,0,0,0,1,0,0,0,0,1,0,47,41,0,41,35
425640,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,52,2702,1,0,0,0,0,0,0,0,0,1,813,615,1,615,417
437830,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,42,2190,0,1,0,0,0,0,0,0,1,0,629,490,1,490,351
407800,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,44,2818,1,0,0,0,0,0,0,1,0,0,377,343,0,343,309
628470,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,75,2689,0,0,0,1,0,0,0,0,1,0,1612,1551,0,1551,1490
820170,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,63,2758,0,1,0,0,0,0,0,0,0,1,729,706,3,706,683
168130,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,70,2504,0,0,1,0,0,0,0,1,0,0,50,37,1,37,24
512670,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,42,2402,0,1,0,0,0,0,0,1,0,0,270,258,0,258,246
465240,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,59,2609,0,0,1,0,0,0,0,1,0,0,177,125,0,125,73
451830,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,58,2684,0,0,1,0,0,0,0,0,1,0,315,303,1,303,291
704210,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,66,2160,0,1,0,0,0,0,0,0,0,1,767,732,0,732,697
601610,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,55,2773,1,0,0,0,0,1,0,0,0,0,1071,894,0,894,717
739260,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,47,2643,0,0,0,1,0,0,0,1,0,0,1580,1565,0,1565,1550
193290,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,52,2356,0,1,0,0,0,0,0,1,0,0,60,55,0,55,50
618720,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,50,2357,0,1,0,0,0,0,0,0,1,0,573,557,0,557,541
469840,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,64,2619,0,0,0,0,1,0,0,1,0,0,41,33,0,33,25
348380,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,69,2685,0,1,0,0,0,0,0,1,0,0,170,123,0,123,76
827160,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,76,2395,0,0,1,0,0,0,0,0,0,1,1167,1145,0,1145,1123
481920,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,62,2608,0,1,0,0,0,0,0,1,0,0,1526,1497,3,1497,1468
496810,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,44,2396,0,1,0,0,0,0,0,0,1,0,458,437,0,437,416
568500,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,49,2257,0,1,0,0,0,0,0,0,1,0,63,63,0,63,63
552670,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,63,2410,0,1,0,0,0,0,0,1,0,0,405,360,0,360,315
596660,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,48,2623,0,1,0,0,0,0,0,1,0,0,1027,894,1,894,761
725040,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,48,2608,0,0,1,0,0,0,0,1,0,0,1478,1384,0,1384,1290
268720,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,39,2415,0,1,0,0,0,0,0,1,0,0,72,40,0,40,8
213590,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,48,2594,0,0,1,0,0,0,0,1,0,0,48,38,0,38,28
731700,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,45,2188,0,0,1,0,0,0,0,1,0,0,726,694,0,694,662
527500,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,65,2669,0,1,0,0,0,0,0,0,1,0,860,791,0,791,722
918200,0,0,72,380,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,34,2377,0,0,0,1,0,0,0,0,0,1,1467,1437,0,1467,1437
659680,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,50,2207,0,0,0,1,0,0,0,0,0,1,495,491,0,491,487
307720,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,44,2268,0,1,0,0,0,0,0,1,0,0,20,16,0,16,12
225070,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,66,2741,0,0,1,0,0,0,0,1,0,0,570,502,0,502,434
656850,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,48,2251,0,1,0,0,0,0,0,1,0,0,769,712,0,712,655
258040,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,42,2460,0,1,0,0,0,1,0,0,0,0,55,43,0,43,31
764120,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,40,2579,0,0,1,0,0,0,0,0,0,1,1808,1791,2,1791,1774
517222.293252156,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,48,2484,0,1,0,0,0,0,0,1,0,0,55,44,0,44,33
570910,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,59,2173,0,0,1,0,0,0,0,1,0,0,577,540,1,540,503
783530,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,61,2598,1,0,0,0,0,1,0,0,0,0,1576,1542,0,1542,1508
934040,1,2,97,1264,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,66,2577,0,1,0,0,0,0,0,1,0,0,1601,1586,2,1601,1586
378590,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,58,2692,1,0,0,0,0,0,0,1,0,0,36,34,0,34,32
809950,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,62,2573,0,0,0,0,1,0,0,0,0,1,1482,1426,0,1426,1370
165290,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,36,2279,0,0,0,1,0,0,0,1,0,0,22,21,0,21,20
554120,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,44,2378,1,0,0,0,0,0,0,0,0,1,63,55,0,55,47
487890,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,28,2816,0,0,1,0,0,0,0,1,0,0,680,535,0,535,390
565750,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,53,2579,0,0,0,1,0,0,0,0,0,1,542,532,0,532,522
251300,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,40,2429,0,0,0,1,0,1,0,0,0,0,50,32,0,32,14
354410,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,53,2659,0,1,0,0,0,0,0,1,0,0,39,38,0,38,37
713910,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,64,2616,0,1,0,0,0,0,0,1,0,0,1043,902,0,902,761
494940,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,48,2589,0,0,1,0,0,0,0,0,1,0,385,303,0,303,221
817020,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,40,2803,1,0,0,0,0,0,0,1,0,0,1633,1446,0,1446,1259
458890,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,40,2521,0,0,1,0,0,1,0,0,0,0,46,38,0,38,30
566280,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,43,2259,0,0,1,0,0,0,0,1,0,0,761,590,1,590,419
