"Income","Kidhome","Teenhome","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","Age","Customer_Days","marital_Divorced","marital_Married","marital_Single","marital_Together","marital_Widow","education_2n Cycle","education_Basic","education_Graduation","education_Master","education_PhD","MntTotal","MntRegularProds","AcceptedCmpOverall"
526140,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,45,2734,0,0,1,0,0,0,0,0,0,1,952,914,0
267510,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,46,2197,0,1,0,0,0,0,0,1,0,0,10,9,0
813000,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,57,2766,0,1,0,0,0,0,0,0,0,1,1205,1169,1
703370,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,41,2337,0,0,1,0,0,0,0,1,0,0,485,394,0
361450,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,35,2537,0,1,0,0,0,1,0,0,0,0,154,136,1
652950,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,40,2347,0,0,1,0,0,0,0,0,0,1,658,652,0
681180,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,57,2413,1,0,0,0,0,0,0,1,0,0,774,620,0
687430,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,53,2827,1,0,0,0,0,0,0,1,0,0,1959,1844,0
410390,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,38,2498,0,0,0,1,0,1,0,0,0,0,422,377,0
389460,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,65,2407,0,0,0,1,0,0,0,1,0,0,216,175,0
657770,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,53,2351,0,0,0,1,0,0,0,1,0,0,1092,1038,0
664760,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,44,2638,1,0,0,0,0,0,0,0,0,1,611,533,0
868570,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,48,2814,0,0,1,0,0,0,0,0,0,1,2074,2034,0
778450,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,31,2203,0,0,0,1,0,0,0,0,0,1,1320,1294,2
694760,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,51,2431,0,0,0,1,0,0,0,0,0,1,977,910,0
506110,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,60,2792,1,0,0,0,0,0,0,0,0,1,489,485,1
612090,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,50,2467,0,0,1,0,0,0,0,1,0,0,858,759,0
423150,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,62,2511,0,0,0,1,0,0,0,0,1,0,190,110,0
130840,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,68,2398,0,0,0,1,0,0,1,0,0,0,19,9,0
475700,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,71,2555,0,0,0,0,1,0,0,0,1,0,90,59,0
619230,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,59,2497,0,1,0,0,0,0,0,0,1,0,120,114,0
348240,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,25,2254,0,0,1,0,0,0,0,1,0,0,19,15,0
265180,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,71,2606,0,0,1,0,0,0,0,0,0,1,55,53,0
459380,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,59,2397,0,0,1,0,0,0,0,1,0,0,607,578,0
784680,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,60,2240,0,0,0,1,0,0,0,1,0,0,970,936,1
789010,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,47,2444,1,0,0,0,0,0,0,1,0,0,700,666,0
714270,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,42,2268,0,1,0,0,0,0,0,1,0,0,591,568,0
710220,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,42,2297,1,0,0,0,0,0,0,1,0,0,1211,969,1
902470,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,32,2220,0,0,1,0,0,0,0,0,1,0,1605,1589,3
413350,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,52,2344,100,0,0,0,0,0,0,0,1,0,182,177,0
719520,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,34,2694,0,1,0,0,0,0,0,1,0,0,1350,1257,2
356820,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,50,2161,1,0,0,0,0,0,0,0,0,1,39,21,0
431850,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,69,2604,1,0,0,0,0,0,0,1,0,0,607,577,0
663750,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,72,2379,0,0,0,1,0,0,0,0,0,1,757,566,1
351780,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,49,2694,0,1,0,0,0,0,0,0,1,0,41,23,1
252520,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,34,2511,0,1,0,0,0,0,0,1,0,0,12,6,0
552500,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,55,2775,0,0,1,0,0,0,0,0,1,0,837,771,0
332490,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,45,2653,0,0,1,0,0,0,0,1,0,0,70,28,0
583980,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,67,2570,0,0,0,1,0,0,0,1,0,0,547,498,0
502720,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,38,2485,0,0,0,1,0,0,0,1,0,0,229,225,0
766180,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,45,2728,0,1,0,0,0,0,0,0,0,1,1364,1217,0
873050,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,60,2803,1,0,0,0,0,1,0,0,0,0,1072,992,1
258510,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,42,2662,0,0,0,1,0,0,0,1,0,0,43,38,0
587100,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,50,2614,1,0,0,0,0,0,0,1,0,0,1011,837,0
451600,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,62,2251,0,0,1,0,0,0,0,1,0,0,18,15,0
748060,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,55,2716,0,1,0,0,0,0,0,0,1,0,956,947,0
591110,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,66,2582,0,1,0,0,0,0,0,1,0,0,714,559,0
189880,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,36,2196,0,1,0,0,0,0,0,0,0,1,15,14,0
721900,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,55,2660,0,1,0,0,0,0,0,1,0,0,1698,1449,0
75000,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,44,2856,0,1,0,0,0,0,0,1,0,0,39,7,1
447940,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,54,2180,0,1,0,0,0,0,0,1,0,0,61,57,0
803950,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,65,2377,0,1,0,0,0,0,0,1,0,0,1332,1284,1
750120,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,44,2314,1,0,0,0,0,0,0,0,1,0,876,725,0
569620,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,55,2420,0,1,0,0,0,0,0,0,1,0,385,359,0
898910,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,29,2599,0,0,0,1,0,0,0,1,0,0,653,470,1
359460,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,71,2434,1,0,0,0,0,0,0,0,0,1,11,11,0
535930,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,67,2850,0,0,0,1,0,0,0,0,0,1,437,394,0
663730,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,42,2541,0,1,0,0,0,0,0,1,0,0,497,388,0
450720,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,72,2415,1,0,0,0,0,0,0,0,0,1,254,224,0
896940,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,47,2422,1,0,0,0,0,0,0,1,0,0,1430,1388,3
720250,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,71,2220,0,1,0,0,0,0,0,1,0,0,1677,1677,3
674320,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,47,2616,0,1,0,0,0,0,0,1,0,0,1165,995,0
705450,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,68,2185,0,0,0,1,0,0,0,0,1,0,313,292,0
174870,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,31,2627,0,1,0,0,0,0,1,0,0,0,12,6,0
628820,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,51,2848,0,0,0,1,0,0,0,1,0,0,1241,1144,0
641080,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,67,2622,0,0,1,0,0,0,0,0,0,1,1078,1057,0
349410,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,64,2639,0,0,0,1,0,0,0,0,1,0,73,49,0
487670,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,70,2338,0,0,1,0,0,0,0,0,0,1,53,43,0
387020,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,42,2491,0,0,0,1,0,1,0,0,0,0,69,29,0
822240,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,56,2314,0,1,0,0,0,0,0,1,0,0,862,822,1
838440,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,68,2572,0,0,0,1,0,0,0,1,0,0,1383,1192,1
170030,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,45,2361,0,1,0,0,0,1,0,0,0,0,31,24,0
NA,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,25,2271,0,0,1,0,0,0,0,1,0,0,916,872,0
336970,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,50,2446,0,0,1,0,0,0,0,1,0,0,17,6,1
635640,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,66,2310,0,1,0,0,0,1,0,0,0,0,1150,1085,1
834430,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,48,2339,0,0,0,1,0,0,0,0,0,1,1413,1329,0
515180,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,62,2428,0,0,0,1,0,0,0,0,0,1,445,441,0
583300,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,45,2345,0,0,0,0,1,0,0,1,0,0,913,762,0
809520,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,51,2645,0,1,0,0,0,0,0,1,0,0,1713,1669,3
755070,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,41,2217,0,0,0,1,0,0,0,1,0,0,1360,1280,0
638550,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,42,2664,0,0,0,1,0,1,0,0,0,0,917,828,0
622200,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,48,2846,0,0,0,1,0,0,0,0,0,1,1214,1202,0
585120,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,56,2442,0,1,0,0,0,0,0,1,0,0,1019,867,0
NA,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,41,2630,0,1,0,0,0,0,0,0,1,0,69,46,0
388290,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,61,2243,0,1,0,0,0,0,0,0,0,1,83,67,0
355230,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,39,2428,0,1,0,0,0,1,0,0,0,0,55,44,0
791460,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,53,2225,0,0,1,0,0,0,0,1,0,0,548,532,0
782850,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,32,2403,0,1,0,0,0,0,0,0,1,0,1387,1347,0
316260,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,42,2574,0,0,1,0,0,0,0,0,0,1,52,18,1
751270,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,68,2197,0,0,1,0,0,0,0,1,0,0,606,379,0
487260,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,65,2587,0,1,0,0,0,0,0,1,0,0,183,124,0
749850,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,43,2815,0,1,0,0,0,0,0,1,0,0,1783,1697,0
674300,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,33,2821,0,0,0,1,0,0,0,1,0,0,1243,1122,0
468910,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,55,2460,0,1,0,0,0,1,0,0,0,0,122,61,0
620580,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,64,2558,0,1,0,0,0,0,0,0,1,0,392,334,0
720630,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,41,2520,0,1,0,0,0,0,0,1,0,0,668,578,0
789390,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,69,2358,0,1,0,0,0,0,0,0,0,1,1302,1097,0
427200,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,55,2590,0,0,1,0,0,0,0,1,0,0,542,430,0
336220,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,48,2601,0,1,0,0,0,0,0,1,0,0,69,57,0
68350,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,63,2727,0,0,0,1,0,0,0,0,0,1,125,113,0
414520,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,67,2639,0,0,0,1,0,0,0,1,0,0,16,16,0
407600,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,55,2462,0,0,1,0,0,0,0,0,0,1,87,81,0
742500,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,62,2313,0,0,0,1,0,0,0,0,0,1,1158,1158,0
511240,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,65,2352,0,0,1,0,0,0,0,0,1,0,39,35,0
722580,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,49,2449,0,0,1,0,0,0,0,1,0,0,1391,1257,0
714660,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,46,2244,0,0,1,0,0,0,0,0,0,1,1230,1230,0
362830,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,44,2235,0,0,0,1,0,0,0,1,0,0,24,19,0
NA,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,50,2208,0,0,1,0,0,0,0,1,0,0,16,7,0
304670,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,48,2261,0,1,0,0,0,0,0,1,0,0,19,14,0
315900,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,48,2535,0,0,0,1,0,0,0,1,0,0,35,32,0
204250,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,34,2767,0,1,0,0,0,0,1,0,0,0,40,23,0
171440,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,60,2293,0,0,0,1,0,0,0,0,1,0,41,35,0
425640,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,52,2702,1,0,0,0,0,0,0,0,0,1,615,417,1
437830,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,42,2190,0,1,0,0,0,0,0,0,1,0,490,351,1
407800,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,44,2818,1,0,0,0,0,0,0,1,0,0,343,309,0
628470,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,75,2689,0,0,0,1,0,0,0,0,1,0,1551,1490,0
820170,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,63,2758,0,1,0,0,0,0,0,0,0,1,706,683,3
168130,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,70,2504,0,0,1,0,0,0,0,1,0,0,37,24,1
512670,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,42,2402,0,1,0,0,0,0,0,1,0,0,258,246,0
465240,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,59,2609,0,0,1,0,0,0,0,1,0,0,125,73,0
451830,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,58,2684,0,0,1,0,0,0,0,0,1,0,303,291,1
704210,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,66,2160,0,1,0,0,0,0,0,0,0,1,732,697,0
601610,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,55,2773,1,0,0,0,0,1,0,0,0,0,894,717,0
739260,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,47,2643,0,0,0,1,0,0,0,1,0,0,1565,1550,0
193290,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,52,2356,0,1,0,0,0,0,0,1,0,0,55,50,0
618720,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,50,2357,0,1,0,0,0,0,0,0,1,0,557,541,0
469840,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,64,2619,0,0,0,0,1,0,0,1,0,0,33,25,0
348380,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,69,2685,0,1,0,0,0,0,0,1,0,0,123,76,0
827160,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,76,2395,0,0,1,0,0,0,0,0,0,1,1145,1123,0
481920,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,62,2608,0,1,0,0,0,0,0,1,0,0,1497,1468,3
496810,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,44,2396,0,1,0,0,0,0,0,0,1,0,437,416,0
568500,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,49,2257,0,1,0,0,0,0,0,0,1,0,63,63,0
552670,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,63,2410,0,1,0,0,0,0,0,1,0,0,360,315,0
596660,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,48,2623,0,1,0,0,0,0,0,1,0,0,894,761,1
725040,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,48,2608,0,0,1,0,0,0,0,1,0,0,1384,1290,0
268720,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,39,2415,0,1,0,0,0,0,0,1,0,0,40,8,0
213590,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,48,2594,0,0,1,0,0,0,0,1,0,0,38,28,0
731700,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,45,2188,0,0,1,0,0,0,0,1,0,0,694,662,0
527500,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,65,2669,0,1,0,0,0,0,0,0,1,0,791,722,0
918200,0,0,72,NA,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,34,2377,0,0,0,1,0,0,0,0,0,1,1467,1437,0
659680,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,50,2207,0,0,0,1,0,0,0,0,0,1,491,487,0
307720,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,44,2268,0,1,0,0,0,0,0,1,0,0,16,12,0
225070,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,66,2741,0,0,1,0,0,0,0,1,0,0,502,434,0
656850,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,48,2251,0,1,0,0,0,0,0,1,0,0,712,655,0
258040,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,42,2460,0,1,0,0,0,1,0,0,0,0,43,31,0
764120,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,40,2579,0,0,1,0,0,0,0,0,0,1,1791,1774,2
NA,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,48,2484,0,1,0,0,0,0,0,1,0,0,44,33,0
570910,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,59,2173,0,0,1,0,0,0,0,1,0,0,540,503,1
224190,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,57,2596,0,1,0,0,0,0,0,1,0,0,120,78,0
877710,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,61,2562,0,0,0,1,0,0,0,1,0,0,1924,1891,4
783530,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,61,2598,1,0,0,0,0,1,0,0,0,0,1542,1508,0
934040,1,2,97,NA,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,66,2577,0,1,0,0,0,0,0,1,0,0,1601,1586,2
378590,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,58,2692,1,0,0,0,0,0,0,1,0,0,34,32,0
809950,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,62,2573,0,0,0,0,1,0,0,0,0,1,1426,1370,0
165290,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,36,2279,0,0,0,1,0,0,0,1,0,0,21,20,0
554120,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,44,2378,1,0,0,0,0,0,0,0,0,1,55,47,0
487890,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,28,2816,0,0,1,0,0,0,0,1,0,0,535,390,0
565750,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,53,2579,0,0,0,1,0,0,0,0,0,1,532,522,0
251300,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,40,2429,0,0,0,1,0,1,0,0,0,0,32,14,0
354410,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,53,2659,0,1,0,0,0,0,0,1,0,0,38,37,0
713910,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,64,2616,0,1,0,0,0,0,0,1,0,0,902,761,0
494940,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,48,2589,0,0,1,0,0,0,0,0,1,0,303,221,0
817020,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,40,2803,1,0,0,0,0,0,0,1,0,0,1446,1259,0
458890,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,40,2521,0,0,1,0,0,1,0,0,0,0,38,30,0
566280,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,43,2259,0,0,1,0,0,0,0,1,0,0,590,419,1
340260,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,70,2487,0,0,0,1,0,0,0,1,0,0,59,42,0
NA,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,46,2736,0,1,0,0,0,0,0,1,0,0,262,234,0
341760,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,32,2207,0,0,1,0,0,0,0,1,0,0,69,49,0
194190,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,39,2755,0,1,0,0,0,0,0,1,0,0,63,56,0
825040,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,60,2496,0,1,0,0,0,1,0,0,0,0,1012,958,0
812050,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,50,2326,0,0,0,1,0,0,0,1,0,0,1879,1749,3
616180,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,29,2797,0,0,1,0,0,1,0,0,0,0,1140,935,0
552840,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,64,2711,0,0,1,0,0,0,0,0,1,0,701,638,0
499800,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,57,2408,0,0,1,0,0,0,0,1,0,0,181,167,0
150720,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,40,2574,0,1,0,0,0,0,0,1,0,0,35,17,0
491660,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,46,2540,0,0,1,0,0,0,0,1,0,0,258,148,0
653240,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,66,2328,0,1,0,0,0,0,0,0,0,1,539,534,0
823470,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,63,2759,0,1,0,0,0,1,0,0,0,0,1790,1727,2
308430,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,54,2193,0,0,0,1,0,0,0,0,0,1,26,17,1
